audio,id,audio_language,labels,gender,audio_quality,additional_notes,transcription,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/4/869eef81-namibia_windhoek_EagleFM_2021-01-27T03.40.02_3.wav,1002,English,News,Male,Good,,Peace on the Kenya Somalia border is vital to regional stability . That is according to the Faki there ,20,644,2021-12-09T06:31:12.358571Z,2021-12-09T06:31:12.358601Z,82.436
/data/upload/4/e9ff1ebe-namibia_windhoek_EagleFM_2021-01-27T03.40.02_4.wav,1001,English,News,Male,Good,,Referring to the intergovernmental authority on development and aid country trade block in Africa ...,20,645,2021-12-09T06:32:31.590609Z,2021-12-09T06:32:31.590640Z,69.749
/data/upload/4/4fad8361-namibia_windhoek_EagleFM_2021-01-27T03.40.02_5.wav,1000,English,News,Male,Good,,"Somalia has accused Kenya of supporting armed fighters who engaged with the Somali forces on Monday , a fight that claimed eleven people's lives. The information ministry in Somalia said Kenya backed bandits who were attempting to smuggle weapons into Somalia through the porous border . Kenya however has distanced itself from allegations  and said it wants that the conflict ends... That''s what we are getting as far as that is concerned .. Now over to Tanzania where Magofolia has released 1789 imprisoned Ethiopian migrants ",20,646,2021-12-09T06:38:16.397185Z,2021-12-09T06:38:16.397214Z,331.931
/data/upload/4/c49c299f-namibia_windhoek_EagleFM_2021-01-27T03.40.02_6.wav,999,English,News,Male,Good,,Tanzanian president John Pombe  Magufuli on Monday pardoned an ordered the release of 1000,2,647,2021-12-09T15:20:17.479167Z,2021-12-09T15:20:17.479196Z,56.953
/data/upload/4/7562af9b-namibia_windhoek_EagleFM_2021-01-27T03.40.02_7.wav,998,English,News,Male,Good,,"789 Ethiopian illegal immigrants, their release was prompted following an official diplomatic meeting on Monday between Magufuli and Ethiopian president Sahle-Work Zewde",2,648,2021-12-09T15:21:24.862464Z,2021-12-09T15:21:24.862494Z,60.406
/data/upload/4/0c3ec3b0-namibia_windhoek_EagleFM_2021-01-27T03.40.02_8.wav,997,English,News,Male,Good,,There are no conditions for the release of the foreigners who left proper travel documents. Ethiopians have continued to move in 1000s to other countries,2,649,2021-12-09T15:22:08.854337Z,2021-12-09T15:22:08.854366Z,42.927
/data/upload/4/0e9f5898-namibia_windhoek_EagleFM_2021-01-27T03.40.02_9.wav,996,English,News,Male,Good,,Organizations like the EU Emergency Trust Fund for Africa have helped to secure the release of Ethiopian migrants and even going to secure them employment as well,2,650,2021-12-09T15:22:52.144141Z,2021-12-09T15:22:52.144172Z,42.15
/data/upload/4/7d4b036f-namibia_windhoek_EagleFM_2021-01-27T03.40.02_10.wav,995,English,News,Male,Good,,In early 2020 13 Ethiopians were arrested by the Kenya operators for illegal entry across the border. Previously another 23 Ethiopian nationals were arrested in Kenya,2,651,2021-12-09T15:23:43.390966Z,2021-12-09T15:23:43.390997Z,50.104
/data/upload/4/843b52c6-namibia_windhoek_EagleFM_2021-01-27T03.40.02_11.wav,994,English,News,Male,Good,,"<UNKNOWN> are smuggled through Nairobi. That's where he's getting as far as that is concerned. Now, in Nigeria, criminals have kidnapped 7 children from an orphanage.",2,652,2021-12-09T15:24:26.740004Z,2021-12-09T15:24:26.740033Z,41.511
/data/upload/4/443c5f8d-namibia_windhoek_EagleFM_2021-01-27T03.40.02_12.wav,993,English,News,Male,Good,,"That's what we get in there 7 children and an adult were kidnapped from an orphanage where non-criminals outside in Nigeria's capital Abuja, police have said",2,653,2021-12-09T15:25:05.786726Z,2021-12-09T15:25:05.786757Z,38.03
/data/upload/4/fba819ff-namibia_windhoek_EagleFM_2021-01-27T03.40.02_13.wav,992,English,News,Male,Good,,"Aged between 9 and 14, the children from the orphanage in Abaji were plucked away between 1 am and 2 am on Saturday by a group of about 25 men that supported <UNKNOWN> a large",2,654,2021-12-09T15:25:59.596940Z,2021-12-09T15:25:59.596970Z,52.618
/data/upload/4/c92a192a-namibia_windhoek_EagleFM_2021-01-27T03.40.02_14.wav,991,English,News,Male,Good,,On and offline home for orphans and vulnerable children. Speaking to the media there. Africa's most populous country has been plagued by kidnappings for years. With criminals likely targeting they will be more prominent. But more recently the pool of victims has expanded,2,655,2021-12-09T15:27:08.699692Z,2021-12-09T15:27:08.699723Z,66.907
/data/upload/4/26123f8d-namibia_windhoek_EagleFM_2021-01-27T03.40.02_15.wav,990,English,News,Male,Good,,Police spokeswoman Amari Youssef confirmed the incident and said police had launched this strategy operation to ensure the children safety and rescue. 11 people in total were initially kidnapped. According to a larger but in <UNKNOWN> two children were released by the criminals and taken back to the orphanage because one child was crying and the other one couldn't walk,2,656,2021-12-09T15:28:31.937641Z,2021-12-09T15:28:31.937670Z,82.106
/data/upload/4/26dc9462-namibia_windhoek_EagleFM_2021-01-27T03.40.02_16.wav,989,English,News,Male,Good,,"A <UNKNOWN> said she received a request to pay 10 million naira, which is 26 thousand US dollars",2,657,2021-12-09T15:29:20.832887Z,2021-12-09T15:29:20.832918Z,47.737
/data/upload/4/279c9bde-namibia_windhoek_EagleFM_2021-01-27T03.40.02_17.wav,988,English,News,Male,Good,,"A 2020 report by SP Morgan, a Nigerian geopolitical consulting firm",2,658,2021-12-09T15:29:46.061708Z,2021-12-09T15:29:46.061737Z,24.01
/data/upload/4/d4dc03fc-namibia_windhoek_EagleFM_2021-01-27T03.40.02_18.wav,987,English,News,Male,Good,,"And taking a look at more and more of the news coming through on the African continent. Now we take a look at what's playing out right across the world, beginning with the World Economic Forum, a special address by the president of France, that's Emanuel Macron",2,659,2021-12-09T15:31:17.748449Z,2021-12-09T15:31:17.748478Z,66.301
/data/upload/4/748fd3e1-namibia_windhoek_EagleFM_2021-01-27T03.40.02_19.wav,986,English,News,Male,Good,,"Let's see if we can take a listen to what Macron had to say about the issues of global trade, but also the most important aspect of the covid 19",2,660,2021-12-09T15:31:38.032884Z,2021-12-09T15:31:38.032915Z,19.351
/data/upload/4/d5877496-namibia_windhoek_EagleFM_2021-01-27T03.40.02_20.wav,985,English,News,Female,Okay,,One of <UNKNOWN> has a long term,2,661,2021-12-09T15:31:53.570102Z,2021-12-09T15:31:53.570133Z,14.329
/data/upload/4/89247930-namibia_windhoek_EagleFM_2021-02-18T00.15.01_0.wav,984,English,News,Female,Okay,,um okay Doctor. What are the other dangers that a UTI can cause?,2,662,2021-12-09T15:32:15.881439Z,2021-12-09T15:32:15.881471Z,21.266
/data/upload/4/6075dd21-namibia_windhoek_EagleFM_2021-02-18T00.15.01_1.wav,983,English,Other,Female,Okay,,"The upper urinary tract, which mainly is the kidneys and the urethra",2,663,2021-12-09T15:35:05.769916Z,2021-12-09T15:35:05.769949Z,168.389
/data/upload/4/9e360e19-namibia_windhoek_EagleFM_2021-02-18T00.15.01_2.wav,982,English,Other,Female,Okay,,"Okay. That makes sense. Um and then pneumonia is something that I've also read, um in a lot of articles that connected to UTI. Um how can a UTI lead to pneumonia, doctor?",2,664,2021-12-09T15:41:46.615786Z,2021-12-09T15:41:46.615817Z,399.493
/data/upload/4/eaedd382-namibia_windhoek_EagleFM_2021-02-18T00.15.01_3.wav,981,English,Other,Female,Good,,If we get straight through the blood it can spread to any part of the body,2,665,2021-12-09T15:44:05.474458Z,2021-12-09T15:44:05.474487Z,137.3
/data/upload/4/5073238b-namibia_windhoek_EagleFM_2021-02-18T00.15.01_4.wav,980,English,News,Female,Okay,,"Um can you take us through just um you know the connections with the UTI and the kidney because I want us to lead into talking  about what are kidney function tips, that is also something that I read ",2,666,2021-12-09T15:50:09.995151Z,2021-12-09T15:50:09.995179Z,363.35
/data/upload/4/6aec61f5-namibia_windhoek_EagleFM_2021-02-18T00.15.01_5.wav,979,,,,,,therefore the symptoms initially actually are important to check which part of the <UNKNOWN>,3,332,2021-12-01T18:48:27.192676Z,2021-12-01T18:48:27.192706Z,51.745
/data/upload/4/6b2eb9f4-namibia_windhoek_EagleFM_2021-02-18T00.15.01_6.wav,978,English,Opinion,Female,Bad,,Then we can <UNKNOWN>,3,331,2021-12-01T18:47:32.630567Z,2021-12-01T18:47:32.630598Z,46.894
/data/upload/4/838ac904-namibia_windhoek_EagleFM_2021-06-07T03.45.01_0.wav,977,English,News,Male,Good,,The officials said that men were deployed to secure populated areas in order to remove and bury bodies. The authorities have declared 3 days of national mourning. And on Monday night at 11:59 PM,2,667,2021-12-09T17:43:35.154128Z,2021-12-09T17:43:35.154160Z,48.526
/data/upload/4/5da8527a-namibia_windhoek_EagleFM_2021-06-07T03.45.01_1.wav,976,English,News,Male,Okay,,"Sohan, which is a small communities around 15 km from Sebba the main city in Yagha province, has been hit with numerous attacks in recent years. On May 14, Defense Minister Cherif Sy and Military Tom Brads visited Sebba",2,668,2021-12-09T17:45:55.265969Z,2021-12-09T17:45:55.266001Z,137.393
/data/upload/4/496ff6e6-namibia_windhoek_EagleFM_2021-06-07T03.45.01_2.wav,975,English,News,Male,Good,,"to assure people that <UNKNOWN> returns to normal following a number of military operations. The massive attack was suspected <UNKNOWN> came hours after another attack Friday evening. On <UNKNOWN>, a village in the center region, which claimed the lives of at least 14 people including an armed volunteer who had come to help them",2,669,2021-12-09T17:47:19.932971Z,2021-12-09T17:47:19.933002Z,83.603
/data/upload/4/f95fbb5a-namibia_windhoek_EagleFM_2021-06-07T03.45.01_3.wav,974,English,News,Male,Good,,"Increasingly frequent and deadly jihadist attacks from groups including the group to support Islam and Muslims the GSIM. And the Islamic State in the Greater Sahara or the EIGS. Their attacks first started first in the north near the Mali border, but have since spread to other regions, particularly in the east, around 1400 have died and more than a million have fled their homes. And this is only getting the Burkinese are saying that they need more protection and this is what is coming to there. The Burkinese citizens want to reinforce the national security after the raiders ",2,670,2021-12-09T17:49:58.612364Z,2021-12-09T17:49:58.612395Z,157.264
/data/upload/4/d40d8f97-namibia_windhoek_EagleFM_2021-06-07T03.45.01_4.wav,973,English,News,Female,Okay,,<UNKNOWN> analysts are calling the biggest massacre in the country's history after gunmen killed at least 100 people in <UNKNOWN> village,3,330,2021-12-01T18:28:41.223900Z,2021-12-01T18:28:41.223931Z,97.437
/data/upload/4/d236b1a6-namibia_windhoek_EagleFM_2021-06-07T03.45.01_5.wav,972,English,News,Female,Okay,,but the government suspects Jihades whose violence is increasing despite the presence of over 5000 French troops in the Sahel ,3,329,2021-12-01T18:27:01.789731Z,2021-12-01T18:27:01.789762Z,87.705
/data/upload/4/e025c1e5-namibia_windhoek_EagleFM_2021-06-07T03.45.01_6.wav,971,"{""choices"": [""English"", ""Non-English""]}",News,Female,Okay,,This is the first time that there have been so many deaths and the same time single operation,3,328,2021-12-01T18:25:29.345189Z,2021-12-01T18:25:29.345220Z,40.806
/data/upload/4/6c7f4e47-namibia_windhoek_EagleFM_2021-06-07T03.45.01_7.wav,970,"{""choices"": [""English"", ""Non-English""]}",News,Female,Okay,,and the questions about the ability of the country and the defense and security systems extended to terrorists and uncertainties ,3,327,2021-12-01T18:24:45.565789Z,2021-12-01T18:24:45.565819Z,140.737
/data/upload/4/12344659-namibia_windhoek_EagleFM_2021-06-07T03.45.01_8.wav,969,English,News,Male,Good,,"<UNKNOWN> 5 that is concerned ah we take a look at Chad, which is also along <UNKNOWN> region there. Chadians lining up for the Sinopharm vaccine that's called <UNKNOWN> vaccination campaign begins there let's <UNKNOWN> take a look at the report from Africa news",3,326,2021-12-01T18:22:23.056023Z,2021-12-01T18:22:23.056052Z,365.782
/data/upload/4/0be4c944-namibia_windhoek_EagleFM_2021-06-07T03.45.01_9.wav,968,English,News,Female,Okay,,"Following the official launch on five days of Chad's COVID 19 vaccination campaign with the Minister of Health and other officials receiving the shots to mark the occasion, Chadian's <UNKNOWN>  for the first doses of China's donated Sinopharm which arrived earlier in the week",3,325,2021-12-01T18:16:15.101551Z,2021-12-01T18:16:15.101581Z,218.781
/data/upload/4/5a3dff99-namibia_windhoek_EagleFM_2021-06-07T03.45.01_10.wav,967,"{""choices"": [""English"", ""Non-English""]}",News,Female,Bad,,"For the moment, Chad has prioritized first of all pilgrims over 65 health workers and the ",3,324,2021-12-01T18:12:33.720383Z,2021-12-01T18:12:33.720413Z,143.024
/data/upload/4/59c279e4-namibia_windhoek_EagleFM_2021-06-07T03.45.01_11.wav,966,English,News,Female,Okay,,He urged <UNKNOWN> to get vaccinated as the coronavirus does not discriminate by religion or ethnicity ,3,322,2021-12-01T18:10:08.636833Z,2021-12-01T18:10:08.636863Z,73.727
/data/upload/4/0f7ee5ad-namibia_windhoek_EagleFM_2021-06-07T03.45.01_12.wav,965,English,News,Female,Okay,,<UNKNOWN> reports just under 5000 confirmed COVID 19 cases and 174 deaths,3,320,2021-12-01T18:08:51.970102Z,2021-12-01T18:08:51.970131Z,68.012
/data/upload/4/de132dab-namibia_windhoek_EagleFM_2021-06-07T03.45.01_13.wav,964,English,News,Male,Okay,,<UNKNOWN> now we take it to South Africa <UNKNOWN> African national congress ,3,319,2021-12-01T18:07:40.683794Z,2021-12-01T18:07:40.683822Z,89.833
/data/upload/4/a7060d3e-namibia_windhoek_EagleFM_2021-06-07T03.45.01_14.wav,963,English,News,"{""choices"": [""Male"", ""Other""]}",Good,,is under pressure to deal with Health Minister <UNKNOWN> this after daily <UNKNOWN> 150 million grant contract,3,317,2021-12-01T18:06:08.994466Z,2021-12-01T18:06:08.994496Z,80.146
/data/upload/4/b6572856-namibia_windhoek_EagleFM_2021-06-07T03.45.01_15.wav,962,English,News,"{""choices"": [""Male"", ""Other""]}",Good,,"Given to <UNKNOWN> associates, the Minister <UNKNOWN> resigned off on the contract the digital <UNKNOWN> and this is only getting <UNKNOWN> in South Africa's <UNKNOWN> ah for the ENCN let's take a listen",3,316,2021-12-01T18:04:46.870999Z,2021-12-01T18:04:46.871027Z,261.486
/data/upload/4/1d91983c-namibia_windhoek_EagleFM_2021-06-07T03.45.01_16.wav,961,English,Other,Female,Okay,,Ah,3,314,2021-12-01T18:00:22.213319Z,2021-12-01T18:00:22.213347Z,20.086
/data/upload/4/78cdb8e2-namibia_windhoek_EagleFM_2021-09-25T02.30.02_0.wav,960,,Opinion,Male,Bad,,And what should we get a line on the rest of the world to actually you know provide us a ,3,313,2021-12-01T17:59:00.082970Z,2021-12-01T17:59:00.083001Z,100.585
/data/upload/4/332d63d8-namibia_windhoek_EagleFM_2021-09-25T02.30.02_1.wav,959,English,News,Male,Good,,"That's the only way I see. We as, we can move a, you know, forward as um a continent.",16,604,2021-12-08T17:59:34.444823Z,2021-12-08T17:59:34.444853Z,77.924
/data/upload/4/e86aa1a2-namibia_windhoek_EagleFM_2021-09-25T02.30.02_2.wav,958,English,News,Male,Good,,"Um but how can we learn from the mistakes when the same people went to cry out to say ""hey, you guys are not giving us vaccines.""",16,605,2021-12-08T18:01:00.939375Z,2021-12-08T18:01:00.939406Z,77.977
/data/upload/4/c3542b81-namibia_windhoek_EagleFM_2021-09-25T02.30.02_3.wav,957,English,News,Male,Okay,,"Haha uh you know uh, you know, for things to have the <UNKNOWN> be ambition and admission. ",16,606,2021-12-08T18:02:36.513029Z,2021-12-08T18:02:36.513058Z,81.646
/data/upload/4/37b5b24f-namibia_windhoek_EagleFM_2021-09-25T02.30.02_4.wav,956,English,"{""choices"": [""News"", ""Other""]}",Male,Bad,,"<UNKNOWN>, and then the whole <UNKNOWN>, the whole continent, <UNKNOWN> <UNKNOWN> they...they will not. ",16,617,2021-12-09T02:32:21.812701Z,2021-12-09T02:32:21.812730Z,78.945
/data/upload/4/13f347f9-namibia_windhoek_EagleFM_2021-09-25T02.30.02_5.wav,955,English,"{""choices"": [""News"", ""Other""]}",Male,Bad,,<UNKNOWN> because we are <UNKNOWN>,16,619,2021-12-09T02:36:51.959492Z,2021-12-09T02:36:51.959523Z,43.701
/data/upload/4/367109ea-namibia_windhoek_EagleFM_2021-09-25T02.30.02_6.wav,954,English,"{""choices"": [""News"", ""Other""]}",Male,Okay,,"Um um <UNKNOWN> um um and now they said <UNKNOWN> that you know we didn't produce any vaccines, right? But uh at the end of the day, we will all say ""hey, listen you guys, you, you can't come here and uh, you know just go on with your normal passports, your you know vaccine passport <TRUNC>",16,622,2021-12-09T02:45:07.652145Z,2021-12-09T02:45:07.652175Z,199.495
/data/upload/4/7822791d-namibia_windhoek_EagleFM_2021-09-25T02.30.02_7.wav,953,English,"{""choices"": [""News"", ""Other""]}",Male,Good,,"But now it's ""oh you're coming from Africa, you, you still have to be quarantined you know."" You need to go to the hotel. But we don't even have the greatest statistics. So why does it say about us? Is this about you know <TRUNC>",16,621,2021-12-09T02:41:38.496505Z,2021-12-09T02:41:38.496536Z,143.157
/data/upload/4/9bb39912-namibia_windhoek_EagleFM_2021-09-25T02.30.02_9.wav,951,English,"{""choices"": [""News"", ""Other""]}",Male,Okay,,"So do you admit that.. uh..ah.. you know a person could go tomorrow, you know.. maybe it's not your present, maybe your officials that need to go there have to go in advance, they need to be booked into... in advance, and today need to be quarantined in advance. So that when they are going to attend that conference <TRUNC>",16,618,2021-12-09T02:35:47.626467Z,2021-12-09T02:35:47.626497Z,180.243
/data/upload/4/24308a3d-namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_0.wav,950,English,News,Male,Good,,"<TRUNC> social services in their update for Wednesday the 22nd of September, recorded 10 more COVID-19 or COVID-19 related deaths bringing the total number of people who are none to have died from the virus and it affects to 3488. None of the people who are recorded to have died had received the vaccines. But in some good news, a number of people who have received at least one dose now stands over 250.000 with over 164.000 people in the country now are fully vaccinated. ",16,616,2021-12-09T02:30:50.147518Z,2021-12-09T02:30:50.147550Z,361.861
/data/upload/4/0b19e4d0-namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_1.wav,949,English,News,Male,Good,,"Here is on Wednesday, also a new record that 66 new cases from a total of 1100 samples tested marking a positivity rate beneath 3.3% below the WHO benchmark of 5%",16,615,2021-12-09T02:23:53.686803Z,2021-12-09T02:23:53.686831Z,87.692
/data/upload/4/a564e82e-namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_2.wav,948,English,News,Male,Okay,,"Getting back to vaccines with <UNKNOWN> said to receive doses of the Pfizer vaccines today and some countries having approved the use in 12-17 year old, we contacted Executive Director in the Ministry of Health and Social Services in Nangombe to find out if they may be considering following suits. It has been announced that the scientist are looking for a file report information and data to expand <TRUNC>",16,614,2021-12-09T02:22:13.357051Z,2021-12-09T02:22:13.357080Z,341.667
/data/upload/4/8d8ad653-namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_3.wav,947,English,News,Male,Good,,"The eligibility criteria, so that has been done to respect to the <UNKNOWN> vaccines <UNKNOWN>. South African Trade Union Solidarity youth wing has threatened to take legal action against the University of Cape Town after the vast majority of the UCT senate voted in favor of making vaccination mandatory from next year. Solidarity youth manager, Palmer, says forcing students to be vaccinated to visit the campus of a public university strips of the human rights and that they believe the policy will increase resistance among a part of students and lectures who are hesitant and actually decrease the effectiveness of vaccine roll-out. A group <TRUNC>",16,613,2021-12-09T02:16:03.862585Z,2021-12-09T02:16:03.862616Z,408.961
/data/upload/4/b6183598-namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_4.wav,946,English,News,Male,Good,,"Calling itself the UCJ students and staff collective also started a petition to reject the implementation of the mandatory vaccination policy and as of Thursday, had already gone over 11.000 signatures.",16,612,2021-12-08T18:30:26.523054Z,2021-12-08T18:30:26.523083Z,100.452
/data/upload/4/782a07b3-namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_5.wav,945,English,News,Female,Good,,"On the other side of the spectrum, a Dutch court has ruled that a 12 year old boy had the right to get a COVID jab to visit his dying grandmother, despite his vaccine and even COVID skeptics far from having <UNKNOWN> from doing so. Children aged 12-17 in the Netherlands can choose to be vaccinated, but need permission from both parents. In this case, the boy's parents are divorced and his mother agreed, but his father did not. The judge also ordered that the boy be allowed to get the shot as soon as possible because his interests were more important than any possible appeals by his father. Lawyers <TRUNC>",16,611,2021-12-08T18:28:34.046637Z,2021-12-08T18:28:34.046670Z,268.884
/data/upload/4/856fff97-namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_6.wav,944,English,News,Male,Good,,"And finally while NOVAVAX anchored its partner, the  Serum Institute of India had applied to the World Health Organization for emergency uses <UNKNOWN> of NOVAVAX COVID-19 vaccines, the head of Moderna has said that he believes that the coronavirus could be over in a year as increased vaccine production ensures global supply. According to him, enough doses should be available by the middle of next year so that everyone on earth can be vaccinated, adding that those who do not get vaccinated will immunize themselves naturally because of the delta variant is so contagious. He explained that he thinks we will end up in a situation similar to that of the flu, but you can even get vaccinated and have a good winter or you don't do it risk of getting sick and possibly even ending up in hospital.",16,610,2021-12-08T18:23:48.831358Z,2021-12-08T18:23:48.831386Z,497.264
/data/upload/4/2899ef97-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_0.wav,943,English,News,Female,Okay,,"Joined a meeting of the Health Commissioners forum with federal ministries, departments, and agencies, NDAs, and health partners. ",16,609,2021-12-08T18:15:14.594319Z,2021-12-08T18:15:14.594348Z,79.166
/data/upload/4/d9ea6718-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_1.wav,942,English,News,Female,Okay,,Explained us the country do not have sufficient vaccines at the moment and so we're not instituted the <UNKNOWN> the vaccination immediately. ,16,608,2021-12-08T18:12:58.939560Z,2021-12-08T18:12:58.939589Z,136.524
/data/upload/4/cac60d85-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_2.wav,941,English,News,Female,Good,,Mr. Mustafa said all levels of government must work together to achieve success in a response to the pandemic which has infected almost 30.000 persons. ,16,607,2021-12-08T18:10:26.717123Z,2021-12-08T18:10:26.717154Z,68.596
/data/upload/4/ae9625fe-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_3.wav,940,English,News,Female,Bad,,<UNKNOWN> <UNKNOWN> one new case of the virus was recorded in 19 states and the <UNKNOWN> <UNKNOWN> <UNKNOWN>. ,16,603,2021-12-08T17:57:35.502639Z,2021-12-08T17:57:35.502668Z,85.189
/data/upload/4/3790e5f2-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_4.wav,939,English,News,Female,Okay,,"That one fresh case on the first day indicated an increase from the February into 2 cases, posted on Wednesday.",16,562,2021-12-08T17:24:39.827654Z,2021-12-08T17:24:39.827684Z,160.198
/data/upload/4/3f25e4c6-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_5.wav,938,English,News,Female,Okay,,A report had it that African Union Special Envoys <UNKNOWN> <UNKNOWN> all the vaccines being produced in Africa must to stay in Africa and redistributed to Africa ,16,563,2021-12-08T17:28:42.475449Z,2021-12-08T17:28:42.475477Z,234.406
/data/upload/4/01667903-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_6.wav,937,English,News,Female,Okay,,<UNKNOWN> that vaccines were being shipped away of our continent that has the lowest vaccination rate in the world.,16,564,2021-12-08T17:31:10.302642Z,2021-12-08T17:31:10.302671Z,127.505
/data/upload/4/1a17efb2-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_7.wav,936,English,News,Female,Okay,,Samia Suluhu Hasan has confronted a member of parliament from her own ruling party who is known for his opposition to COVID vaccines.,16,568,2021-12-08T17:35:59.637660Z,2021-12-08T17:35:59.637689Z,263.989
/data/upload/4/539cf78f-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_8.wav,935,English,News,Female,Okay,,"<UNKNOWN> in Tanzania given that COVID <UNKNOWN> views of the late president, John Magufuli. ",16,572,2021-12-08T17:37:52.896304Z,2021-12-08T17:37:52.896334Z,104.62
/data/upload/4/4e9b2b18-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_9.wav,934,English,News,Female,Okay,,Other than 108 trucks were stranded outside <UNKNOWN> and that none of the vehicles have been allowed to enter the region for the past 12 days. ,16,581,2021-12-08T17:39:59.006514Z,2021-12-08T17:39:59.006542Z,117.851
/data/upload/4/db88be3d-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_10.wav,933,English,News,Female,Okay,,They <UNKNOWN> government denies it is blocking eight and said vehicles are on their way.,16,587,2021-12-08T17:42:06.504355Z,2021-12-08T17:42:06.504386Z,114.449
/data/upload/4/725bc4f9-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_11.wav,932,English,News,Female,Okay,,<UNKNOWN> died after sneaking into the old <UNKNOWN> of a good mind in Burkina Fasso while seven others were injured after police fired tear gas,16,590,2021-12-08T17:45:52.396650Z,2021-12-08T17:45:52.396680Z,213.75
/data/upload/4/231d3a9b-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_12.wav,931,English,News,Female,Okay,,"The police said that the miners died because of lack of oxygen in the <UNKNOWN>, but it didn't comment about the use of tear gas.",16,602,2021-12-08T17:55:40.553879Z,2021-12-08T17:55:40.553907Z,51.857
/data/upload/4/36ff3269-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_14.wav,929,English,News,Female,Okay,,Police in New Zealand have shot and killed a violent extremist after he stabbed and wounded a <UNKNOWN> ,16,593,2021-12-08T17:49:51.122436Z,2021-12-08T17:49:51.122469Z,65.549
/data/upload/4/d0203464-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_15.wav,928,English,News,Female,Bad,,Our witness at the supermarket was seen of hysteria. Our footage shared online which could be a proof people fleeing before the son of <UNKNOWN> could be heard. ,16,592,2021-12-08T17:48:31.713420Z,2021-12-08T17:48:31.713452Z,149.482
/data/upload/4/b73720bb-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_16.wav,927,English,News,Female,Okay,,<UNKNOWN> over Hungary in Budapest having been <UNKNOWN> when they took a knee prior to the world's qualifier. ,16,561,2021-12-08T17:20:39.452851Z,2021-12-08T17:20:39.452880Z,109.68
/data/upload/4/db758fe8-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_17.wav,926,English,News,Female,Bad,,The football association has called FIFA to investigate the chance which were aimed at Raheem <UNKNOWN> and Jude <UNKNOWN> on <UNKNOWN> football governing body is awaiting a <UNKNOWN> official who are present at the <TRUNC>,16,560,2021-12-08T17:18:11.926149Z,2021-12-08T17:18:11.926177Z,11862.832
/data/upload/4/c82b9dd5-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_18.wav,925,English,"{""choices"": [""News"", ""Sports""]}",Female,Bad,,<UNKNOWN> <UNKNOWN> <UNKNOWN> this summer. Some of them also told us when they took the knee for the Euro <TRUNC> ,16,597,2021-12-08T17:51:56.644107Z,2021-12-08T17:51:56.644139Z,109.26
/data/upload/4/81bdaf88-nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_19.wav,924,English,News,Female,Bad,,Further government has expressed the displeasure over the <UNKNOWN>,16,542,2021-12-08T13:59:39.573105Z,2021-12-08T13:59:39.573135Z,69.56
/data/upload/4/511da43e-nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_0.wav,923,English,Advertisement,Male,Good,,"In the fight against COVID-19, testing offers another layer of protection in addition to vaccines. Go to vdh.virginia.com and search <TRUNC>.",16,541,2021-12-08T13:58:16.952052Z,2021-12-08T13:58:16.952082Z,122.209
/data/upload/4/fb07a83a-nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_1.wav,922,English,Advertisement,Male,Good,,"Code to find a free COVID-19 test near you, a message from your <UNKNOWN> Department of Health. ",16,540,2021-12-08T11:58:06.715687Z,2021-12-08T11:58:06.715716Z,106.037
/data/upload/4/8107776c-nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_2.wav,921,English,Advertisement,Female,Okay,,"Your <UNKNOWN> premium quality, <UNKNOWN> is manufactured by brand <UNKNOWN> limited. ",16,539,2021-12-08T11:55:41.464901Z,2021-12-08T11:55:41.464933Z,60.792
/data/upload/4/d12971d7-nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_3.wav,920,Non-English,Other,Male,Good,,<UNKNOWN> ,16,538,2021-12-08T11:54:33.151985Z,2021-12-08T11:54:33.152017Z,48.104
